Country,Date,Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Crisis
ES,1991.25,0.419644131,0.592878308,0.176659957,0.240296278,0.936413193,0.3908845,0.541107587,0.530585826,0.376277708,0.787138854,0
ES,1991.5,0.565156854,0.178199097,0.300871729,0.712556506,0.77145501,0.03224387,0.901040509,0.63949935,0.613648444,0.866788577,0
ES,1991.75,0.392686429,0.978418584,0.649373434,0.930821551,0.949659567,0.660855645,0.83078799,0.265268489,0.12165839,0.523720613,0
ES,1992,0.632384845,0.07782426,0.662216475,0.125641967,0.535772851,0.003155076,0.742868908,0.216548475,0.919513356,0.448977907,0
ES,1992.25,0.926515271,0.073059396,0.281029474,0.556162231,0.757220642,0.037114343,0.630016649,0.018356648,0.57848913,0.791993781,0
ES,1992.5,0.399973842,0.233118591,0.363611794,0.071329006,0.945466194,0.055734192,0.540408634,0.841263,0.84289686,0.579549646,0
ES,1992.75,0.590490074,0.55671051,0.818399123,0.417356962,0.577462349,0.327614921,0.502128201,0.012380617,0.14551839,0.273592852,0
ES,1993,0.977026752,0.700896745,0.374910927,0.044049653,0.141278548,0.899004297,0.96061313,0.563241987,0.99815679,0.570767834,0
ES,1993.25,0.150942631,0.029560649,0.378342502,0.596726955,0.068294065,0.045054539,0.910760817,0.93151635,0.773808023,0.19428145,0
ES,1993.5,0.494204864,0.53241892,0.488658882,0.853202803,0.959430596,0.801041587,0.883145018,0.712775554,0.469889846,0.359095404,0
ES,1993.75,0.122186033,0.636328555,0.733265214,0.126714789,0.234670746,0.765095987,0.770016482,0.070260466,0.537849791,0.035486588,0
ES,1994,0.789205639,0.31011924,0.264298313,0.803372668,0.094227064,0.166109924,0.551996966,0.403620736,0.60663197,0.933243207,0
ES,1994.25,0.652861404,0.686996702,0.3502732,0.684454623,0.102023239,0.912748527,0.591018575,0.727912932,0.902319422,0.096515639,0
ES,1994.5,0.834074499,0.665228453,0.949667519,0.567306452,0.358702599,0.6299722,0.631263374,0.310321849,0.373700753,0.68361357,0
ES,1994.75,0.010753881,0.948104763,0.189186905,0.883381711,0.004033879,0.205550676,0.696648037,0.568838914,0.414341721,0.770404554,0
ES,1995,0.786998173,0.065125492,0.109378371,0.115239412,0.972771529,0.184735576,0.073826623,0.708071648,0.351331878,0.564833986,0
ES,1995.25,0.058957867,0.589703473,0.362368144,0.503100655,0.102837882,0.682454631,0.650406764,0.916571576,0.661278796,0.217079217,0
ES,1995.5,0.720284723,0.732682565,0.869976208,0.213390889,0.607817312,0.255077274,0.986205301,0.602204918,0.314187301,0.554105936,0
ES,1995.75,0.924063863,0.07810656,0.451957834,0.875928166,0.522107388,0.803214688,0.065341076,0.749342163,0.173235597,0.357145901,0
ES,1996,0.341530956,0.673339722,0.42527601,0.859288918,0.538452308,0.454052591,0.050578511,0.477579646,0.041319532,0.426662785,0
ES,1996.25,0.388183142,0.330755108,0.856707528,0.072979511,0.172493128,0.151783465,0.895272835,0.858812483,0.822810677,0.547446981,0
ES,1996.5,0.278639672,0.623651397,0.640167512,0.771823721,0.020206209,0.986680993,0.975722108,0.283568315,0.00313186,0.659869008,0
ES,1996.75,0.632510224,0.727963301,0.026285918,0.627726932,0.424813033,0.047708588,0.781284533,0.1301813,0.807569127,0.734400496,0
ES,1997,0.614958081,0.976402199,0.84273807,0.822286823,0.869802401,0.970595896,0.002254715,0.2989747,0.702928632,0.119929659,0
ES,1997.25,0.662440847,0.741356649,0.018419898,0.363149051,0.121152032,0.879743444,0.313210007,0.10913244,0.980267446,0.028582477,0
ES,1997.5,0.360372758,0.721202778,0.18645583,0.388845254,0.261254028,0.969345723,0.218851953,0.830474129,0.613586556,0.564314292,0
ES,1997.75,0.901244997,0.469903483,0.441871688,0.771989663,0.728906131,0.303400165,0.986310948,0.524036426,0.297507792,0.722778388,0
ES,1998,0.41053002,0.577325782,0.246094937,0.940505866,0.351478298,0.719986353,0.53538647,0.456892046,0.835119794,0.51720395,0
ES,1998.25,0.846289819,0.410459098,0.358884904,0.564977114,0.376286512,0.205247148,0.921928566,0.747545713,0.799617292,0.650805349,0
ES,1998.5,0.007145024,0.932116377,0.779426634,0.670836152,0.355864318,0.64635466,0.306150891,0.789459073,0.183807969,0.16627529,0
ES,1998.75,0.073591731,0.940626101,0.431151895,0.661329874,0.941731989,0.425866041,0.470371049,0.199284272,0.760287668,0.883195285,0
ES,1999,0.529551993,0.498525265,0.8496219,0.980151251,0.841035013,0.415941001,0.755882941,0.208927057,0.708157896,0.065314167,0
ES,1999.25,0.126247256,0.200724041,0.774502081,0.840993725,0.164851561,0.343955684,0.161127818,0.936807266,0.239040484,0.530018094,0
ES,1999.5,0.928929419,0.368651448,0.245378891,0.846586703,0.685803844,0.847758533,0.786471195,0.610019967,0.285818472,0.512807229,0
ES,1999.75,0.191470778,0.845572364,0.309904447,0.23875381,0.054984724,0.946393192,0.867878503,0.345156878,0.454412584,0.090209685,0
ES,2000,0.374643129,0.356514404,0.277139316,0.556738231,0.295601924,0.177915808,0.994980146,0.585622137,0.984799599,0.018545418,0
ES,2000.25,0.350872738,0.951317199,0.571314688,0.129059752,0.821824482,0.232414299,0.079804379,0.421601264,0.567188354,0.914343725,0
ES,2000.5,0.678722356,0.81951612,0.529177433,0.956417616,0.318927549,0.567986437,0.44714404,0.1730263,0.017116563,0.541965247,0
ES,2000.75,0.974547467,0.284637267,0.738845909,0.899488479,0.893450992,0.98329315,0.332968237,0.265613886,0.608409206,0.497584628,0
ES,2001,0.751591368,0.777024121,0.828402493,0.811544903,0.18736704,0.813293303,0.706092317,0.437296522,0.189140307,0.463956127,0
ES,2001.25,0.912518735,0.07316958,0.653356277,0.306381094,0.959322986,0.61232525,0.991553062,0.339994047,0.060258897,0.268133398,0
ES,2001.5,0.379612522,0.481841583,0.507859259,0.051234015,0.378620013,0.432337281,0.671911136,0.297776336,0.514186259,0.695985463,0
ES,2001.75,0.038632618,0.623800712,0.201617412,0.690752007,0.896880066,0.317253847,0.247048657,0.081956006,0.419859991,0.862299586,0
ES,2002,0.239448273,0.682473195,0.482673363,0.361118849,0.366534519,0.34601225,0.221925111,0.699104356,0.284544561,0.164046539,0
ES,2002.25,0.862552561,0.596412732,0.506412479,0.240189489,0.521221279,0.912587426,0.383489975,0.923698075,0.258737499,0.339143942,0
ES,2002.5,0.115045878,0.199896262,0.238739402,0.852838754,0.759501023,0.050538608,0.962220309,0.027154157,0.039252516,0.727999898,0
ES,2002.75,0.675045688,0.402452283,0.027958249,0.922551312,0.335161568,0.844733939,0.339698538,0.762702813,0.390103538,0.973736252,0
ES,2003,0.43126328,0.139997347,0.527533364,0.572373561,0.466879291,0.263183524,0.884145127,0.992254442,0.680425686,0.538611533,0
ES,2003.25,0.580530697,0.903573079,0.357713875,0.486894491,0.436337646,0.979603614,0.401562726,0.178876219,0.811269995,0.769181047,0
ES,2003.5,0.009546297,0.92823017,0.925306819,0.716494074,0.494030446,0.090141761,0.871541821,0.500371409,0.804918997,0.883958024,0
ES,2003.75,0.210577973,0.221759945,0.655796999,0.161196539,0.771494969,0.925281409,0.295936855,0.05933085,0.764062358,0.465730891,0
ES,2004,0.541021624,0.199147494,0.629672132,0.575038094,0.768601024,0.262316577,0.559346435,0.026114921,0.59132942,0.866635647,0
ES,2004.25,0.233654233,0.656697496,0.562909007,0.376230697,0.313996462,0.894994601,0.75706355,0.226083628,0.257254697,0.144506238,0
ES,2004.5,0.755289397,0.290600905,0.31019204,0.079006965,0.507821016,0.311287699,0.626060697,0.365778028,0.81804137,0.641987817,0
ES,2004.75,0.27140316,0.989864396,0.42014586,0.824638111,0.9270238,0.042636462,0.453588798,0.729613318,0.737909192,0.982146615,0
ES,2005,0.111139781,0.587941627,0.923607722,0.862241085,0.233468299,0.204666973,0.997543202,0.975889604,0.864020899,0.13855942,0
ES,2005.25,0.063230276,0.85485969,0.953178651,0.260079542,0.298787731,0.371571197,0.034980216,0.336077379,0.216872313,0.797146892,0
ES,2005.5,0.540585347,0.357730799,0.292650449,0.359010372,0.683089554,0.724575153,0.037424843,0.983345196,0.906158392,0.433968429,0
ES,2005.75,0.885675121,0.225746769,0.972896706,0.564923913,0.766624446,0.05284698,0.717375368,0.854282904,0.751005801,0.462653558,0
ES,2006,0.523311687,0.86101201,0.274749488,0.429702485,0.109636701,0.143353079,0.245821093,0.20492152,0.553987351,0.4989901,0
ES,2006.25,0.666160632,0.025743272,0.126684176,0.537096582,0.395076129,0.282324653,0.9620911,0.588592359,0.42601307,0.049464538,0
ES,2006.5,0.378414089,0.509517789,0.993760303,0.853672036,0.484719772,0.004777329,0.666139032,0.994327936,0.700223424,0.795326499,0
ES,2006.75,0.371692854,0.379512873,0.172337101,0.542748766,0.650882342,0.354516224,0.343790192,0.414172248,0.382029932,0.609848382,0
ES,2007,0.294152754,0.598397735,0.456780799,0.730208282,0.944599793,0.338630764,0.298601931,0.134081844,0.333277212,0.551944213,0
ES,2007.25,0.759679393,0.881480251,0.312730032,0.931182799,0.764171792,0.610404933,0.88349198,0.93886638,0.890970546,0.426182792,0
ES,2007.5,0.855356272,0.841981176,0.420848993,0.643381492,0.851409239,0.629930115,0.73556842,0.714779762,0.053044662,0.799820233,0
ES,2007.75,0.111165126,0.433285293,0.72808704,0.608367056,0.079542352,0.571197218,0.75699108,0.679345723,0.291312669,0.977267121,0
ES,2008,0.326197617,0.078504857,0.969741511,0.768975218,0.889645592,0.147247166,0.2405508,0.078953591,0.906199429,0.600848584,0
ES,2008.25,0.511023219,0.595182921,0.490519108,0.247650426,0.58083562,0.522976332,0.549030015,0.161599467,0.509518118,0.7017651,0
ES,2008.5,0.090568507,0.029435909,0.425229387,0.228350625,0.704695779,0.569306145,0.470202962,0.083540582,0.997874939,0.94581322,0
ES,2008.75,0.454704461,0.359342913,0.932295965,0.917355469,0.235521943,0.674035412,0.449823802,0.25810497,0.841212014,0.992552251,0
ES,2009,0.386212693,0.167262946,0.668520955,0.323637919,0.715256454,0.242592036,0.309274492,0.939871791,0.002740552,0.98161628,1
ES,2009.25,0.621578291,0.83814274,0.989776807,0.68403376,0.258520992,0.163932794,0.323506302,0.352628154,0.987442119,0.848658565,1
ES,2009.5,0.69500792,0.804937101,0.532811923,0.270535303,0.111050338,0.478180563,0.436173979,0.909574078,0.784601603,0.530507945,1
ES,2009.75,0.10605962,0.056820441,0.082271686,0.941736865,0.065210841,0.095714074,0.877325017,0.116460492,0.315535181,0.583854837,1
ES,2010,0.581809744,0.842895289,0.054889094,0.743872768,0.692633226,0.763689478,0.876800756,0.346119747,0.834570461,0.379144543,1
ES,2010.25,0.354434965,0.736765232,0.337030126,0.272049787,0.55393228,0.94617859,0.96625232,0.221740977,0.949709695,0.895814765,1
ES,2010.5,0.855732994,0.70795361,0.909505266,0.801633629,0.383663289,0.223582633,0.280736656,0.877901221,0.036211704,0.960149741,1
ES,2010.75,0.503357707,0.317132257,0.733747717,0.180180239,0.787040052,0.015946837,0.243269581,0.472293121,0.748614517,0.98341265,1
ES,2011,0.769344981,0.372102433,0.350582749,0.049478892,0.778037745,0.864078224,0.849431327,0.261836857,0.167785775,0.033881282,1
ES,2011.25,0.362051374,0.302929191,0.142898528,0.523819556,0.63599365,0.521234963,0.672313658,0.990290914,0.554393454,0.3085987,1
ES,2011.5,0.253477343,0.512098508,0.448127926,0.30521989,0.679006171,0.007183041,0.699220748,0.270318412,0.09657791,0.108120427,1
ES,2011.75,0.963244781,0.200456649,0.940156063,0.860716155,0.287559886,0.577435706,0.264610189,0.873743512,0.555451415,0.757301116,1
ES,2012,0.245642277,0.16003343,0.622891669,0.292063314,0.649711979,0.106049076,0.091561069,0.84922439,0.824494378,0.230748843,1
ES,2012.25,0.976080927,0.406599089,0.948968917,0.359177515,0.364748334,0.724678778,0.125764624,0.339244705,0.649157736,0.839116127,1
ES,2012.5,0.299233792,0.467937539,0.718653672,0.349955319,0.401226382,0.579060473,0.781928714,0.603856956,0.67631554,0.048432208,1
ES,2012.75,0.073427062,0.136622236,0.525515189,0.099215475,0.924210603,0.853459587,0.586607179,0.142560507,0.582806786,0.31449211,1
ES,2013,0.089408239,0.955063668,0.688386502,0.47090387,0.837309024,0.20447128,0.311520317,0.444677715,0.308900305,0.583785471,1
ES,2013.25,0.477014719,0.091924402,0.226775893,0.288944192,0.45415423,0.56342638,0.496752913,0.710448314,0.140459427,0.539046598,1
ES,2013.5,0.648363717,0.340596676,0.94253502,0.724616655,0.601224151,0.708568177,0.840288261,0.773449195,0.541248338,0.644316595,1
ES,2013.75,0.971757731,0.251396239,0.48365719,0.106643314,0.140391548,0.46796428,0.20989561,0.836449831,0.929860065,0.779506073,1
ES,2014,0.406581375,0.655309174,0.180695902,0.42851027,0.261577297,0.99789378,0.480362633,0.420141654,0.577827595,0.785465348,0
ES,2014.25,0.254205921,0.096398372,0.869663568,0.823845731,0.122741713,0.336191589,0.074965175,0.314185908,0.917697604,0.282598152,0
ES,2014.5,0.772702118,0.964268766,0.417060642,0.348257609,0.61019035,0.806408455,0.777569871,0.131237822,0.952954984,0.450266855,0
ES,2014.75,0.1897116,0.919766994,0.704986417,0.415686704,0.234920937,0.02472292,0.704005375,0.195321587,0.125451295,0.54922167,0
ES,2015,0.621029578,0.277232031,0.679200549,0.557036169,0.546306828,0.596734165,0.219779478,0.689178025,0.690308468,0.778396535,0
ES,2015.25,0.64063518,0.246738159,0.149253484,0.085802917,0.857212238,0.482533449,0.451068937,0.940217887,0.8226914,0.80908446,0
ES,2015.5,0.319311552,0.586931189,0.520185983,0.391440162,0.403725042,0.269252821,0.895830427,0.681292298,0.263382865,0.98461384,0
ES,2015.75,0.558181638,0.503771252,0.350208687,0.891886115,0.592845976,0.187223338,0.647976913,0.259018352,0.948680169,0.845160108,0
ES,2016,0.362155664,0.127465033,0.602857764,0.822419499,0.195079067,0.243685324,0.31199173,0.05629041,0.062483476,0.793330615,0
ES,2016.25,0.464642817,0.096447091,0.238503953,0.549337124,0.035948514,0.537292205,0.62569832,0.987258347,0.34376436,0.988274858,0
ES,2016.5,0.400430226,0.921675461,0.671133229,0.712208653,0.276525789,0.673665231,0.846380516,0.943711977,0.77347239,0.451881858,0
ES,2016.75,0.817895373,0.636616464,0.005971052,0.503582354,0.359980409,0.201525743,0.489968868,0.697511107,0.811525939,0.881443236,0
FI,1970,0.421556915,0.106127203,0.75455735,0.559771193,0.505197968,0.468311393,0.970121666,0.13676174,0.721330208,0.373217127,0
FI,1970.25,0.631908733,0.005996472,0.489599461,0.075583362,0.353608073,0.199668376,0.069935639,0.369180301,0.005557571,0.234100211,0
FI,1970.5,0.937473892,0.367448926,0.385711808,0.377727551,0.378803429,0.585687552,0.363396511,0.425300813,0.641958402,0.624165808,0
FI,1970.75,0.064390736,0.480452535,0.052184825,0.927244594,0.869809816,0.948422377,0.461636163,0.01531901,0.347263368,0.856356364,0
FI,1971,0.925863849,0.01538106,0.777638079,0.627817971,0.038421431,0.087469658,0.396865323,0.770154824,0.762379063,0.938373323,0
FI,1971.25,0.454148891,0.53876193,0.145864982,0.463102764,0.54109294,0.11767138,0.057495395,0.293424407,0.850168359,0.604388954,0
FI,1971.5,0.703393793,0.454793041,0.398105328,0.299149589,0.497182509,0.870584592,0.398730413,0.193633096,0.910517212,0.481054151,0
FI,1971.75,0.010249742,0.139556476,0.636587133,0.493218033,0.19139426,0.18175138,0.042301123,0.866921158,0.531104717,0.924978033,0
FI,1972,0.249431283,0.95482268,0.741809241,0.996868522,0.753952339,0.365774972,0.211293409,0.57606245,0.956802394,0.217245751,0
FI,1972.25,0.233225376,0.266254164,0.299155781,0.008371562,0.829246379,0.759029978,0.6441628,0.390815835,0.236896532,0.24473615,0
FI,1972.5,0.818119046,0.469851021,0.346346957,0.720202784,0.603033255,0.340371401,0.73212437,0.041988633,0.347077034,0.170153913,0
FI,1972.75,0.327211018,0.321452261,0.884749656,0.994628114,0.843653008,0.915451054,0.033553098,0.803626606,0.258216897,0.718770906,0
FI,1973,0.638801241,0.272940625,0.771245936,0.888747803,0.39842377,0.502975171,0.642226077,0.903440593,0.289066457,0.600169518,0
FI,1973.25,0.070824664,0.61963757,0.46136132,0.525347219,0.080411204,0.744344499,0.555057192,0.472753171,0.82282884,0.373419572,0
FI,1973.5,0.275032259,0.336912609,0.242620799,0.009591316,0.77535804,0.608049578,0.891086824,0.782408997,0.574116723,0.250559418,0
FI,1973.75,0.817476583,0.60914071,0.709535572,0.548322514,0.349067685,0.402511247,0.832122015,0.355007429,0.591474779,0.652183358,0
FI,1974,0.272990517,0.318971872,0.874459648,0.972443253,0.485465167,0.871176381,0.52821515,0.027181201,0.308688532,0.779663698,0
FI,1974.25,0.251768677,0.576335559,0.870085452,0.33610434,0.743391267,0.936168936,0.210931099,0.700703094,0.130699014,0.963695346,0
FI,1974.5,0.678975036,0.642136135,0.476839617,0.675102139,0.366266939,0.406443582,0.805557935,0.095530886,0.694915246,0.475935735,0
FI,1974.75,0.982672747,0.214577052,0.086315669,0.891727121,0.251177903,0.446286209,0.545159913,0.749909868,0.396314472,0.186568499,0
FI,1975,0.446361027,0.742646077,0.036005378,0.669316592,0.63148397,0.203087917,0.100090724,0.604034896,0.197958424,0.848754646,0
FI,1975.25,0.216742565,0.664354564,0.925649396,0.600157757,0.162444797,0.542416993,0.096012983,0.350921345,0.553595451,0.06600467,0
FI,1975.5,0.064636853,0.429698477,0.070022496,0.629714084,0.343221596,0.723813798,0.877542431,0.446757502,0.115470491,0.412528128,0
FI,1975.75,0.07131265,0.361670906,0.305916262,0.14707987,0.161467081,0.79822284,0.017134146,0.467966642,0.438525848,0.681371505,0
FI,1976,0.557728255,0.460763645,0.361158072,0.08084023,0.180312463,0.345301307,0.97675529,0.889606115,0.20880271,0.068740509,0
FI,1976.25,0.096082059,0.700957613,0.492072344,0.328885368,0.472975467,0.610354554,0.930694701,0.855786318,0.173625775,0.86884248,0
FI,1976.5,0.690927205,0.898381837,0.490664405,0.044723635,0.492731522,0.379622512,0.925529173,0.511515275,0.228332544,0.871808671,0
FI,1976.75,0.292415783,0.009435941,0.147626733,0.274145587,0.461629476,0.685791193,0.582251812,0.560956542,0.400893438,0.40491713,0
FI,1977,0.407947977,0.127013411,0.289777038,0.387904656,0.968735222,0.17290805,0.398177476,0.499797341,0.432697035,0.324100417,0
FI,1977.25,0.268543105,0.903390491,0.909565675,0.258239786,0.42227064,0.051227611,0.177708413,0.493662198,0.879562736,0.069525572,0
FI,1977.5,0.088462768,0.702851013,0.315252366,0.576492084,0.589922607,0.457998939,0.395436023,0.632670778,0.567076452,0.917016683,0
FI,1977.75,0.75965109,0.023152255,0.316071493,0.486234658,0.401778665,0.627744279,0.156809658,0.601235973,0.511751978,0.576365927,0
FI,1978,0.619891294,0.824456201,0.170029496,0.378466901,0.24705034,0.721679679,0.027545488,0.106870887,0.291886123,0.674906659,0
FI,1978.25,0.722951734,0.296469508,0.38644222,0.080330356,0.650968091,0.501673187,0.639325724,0.271379865,0.015369351,0.895433934,0
FI,1978.5,0.456428257,0.743389395,0.923956526,0.093168178,0.312167716,0.363203674,0.717450531,0.736952626,0.319726808,0.511265925,0
FI,1978.75,0.489856345,0.433929258,0.519532172,0.426594249,0.328629444,0.357008843,0.057460257,0.306515123,0.342748384,0.439282054,0
FI,1979,0.943384333,0.87496236,0.921511564,0.136608051,0.905125968,0.828514612,0.337565148,0.635590229,0.135632135,0.878371869,0
FI,1979.25,0.229231505,0.111404295,0.119863495,0.51271,0.122542479,0.013829836,0.599546542,0.483637348,0.246556621,0.041775516,0
FI,1979.5,0.944130666,0.169301246,0.050691185,0.671715138,0.607332498,0.317264325,0.180505395,0.926058769,0.167207599,0.528472689,0
FI,1979.75,0.528043152,0.777884374,0.14465243,0.976890543,0.569726848,0.243508021,0.953090335,0.505590974,0.328908282,0.443359533,0
FI,1980,0.92382188,0.478190305,0.680377941,0.53539536,0.62144067,0.21867005,0.092183714,0.228779004,0.467374111,0.142505642,0
FI,1980.25,0.625606949,0.104225909,0.289770986,0.493395212,0.431361776,0.066587429,0.933136367,0.48016921,0.756615409,0.81457966,0
FI,1980.5,0.907936295,0.755079286,0.803769264,0.06223778,0.09910343,0.405475415,0.836290189,0.873143266,0.792416248,0.803992774,0
FI,1980.75,0.926502583,0.952650761,0.970967651,0.216914512,0.519901479,0.955741984,0.51373265,0.253697995,0.33440517,0.626496413,0
FI,1981,0.886457966,0.025809077,0.965218391,0.659261712,0.4657086,0.42136868,0.485458025,0.005674843,0.01632091,0.843350265,0
FI,1981.25,0.912831536,0.470476286,0.200409924,0.555917134,0.751405379,0.726471236,0.910245579,0.226228396,0.224258444,0.490140119,0
FI,1981.5,0.578025699,0.791360519,0.833011276,0.861398329,0.785941046,0.525052041,0.204384616,0.200459502,0.377931964,0.307479151,0
FI,1981.75,0.721184227,0.180351869,0.238149596,0.65080605,0.992956548,0.07702129,0.830426086,0.467556917,0.728723915,0.835466537,0
FI,1982,0.434583523,0.517916095,0.870351346,0.528317074,0.574192329,0.72069704,0.035683219,0.018030232,0.451869665,0.845783047,0
FI,1982.25,0.123853714,0.100705093,0.542264617,0.436085102,0.088092274,0.740541134,0.627959473,0.220175178,0.575462543,0.279012483,0
FI,1982.5,0.737300336,0.50707637,0.797800863,0.96512483,0.425952177,0.520904872,0.473067213,0.945152943,0.514210742,0.688095028,0
FI,1982.75,0.048001835,0.13447603,0.972796883,0.372815192,0.242194702,0.753004977,0.366573126,0.625877898,0.8110229,0.486425563,0
FI,1983,0.958231833,0.098631775,0.603820215,0.543328968,0.728964736,0.995218336,0.499784007,0.861434273,0.28304781,0.063899814,0
FI,1983.25,0.946752326,0.911149347,0.039264711,0.042970199,0.790438022,0.356743837,0.262437844,0.197678025,0.988728946,0.495365574,0
FI,1983.5,0.910064685,0.223471303,0.005885678,0.079697437,0.942623437,0.529232982,0.352871683,0.626909911,0.306923831,0.312335734,0
FI,1983.75,0.732977094,0.365302691,0.535793084,0.605445165,0.400520312,0.838333797,0.069963746,0.221162164,0.330669436,0.198117147,0
FI,1984,0.652409575,0.01285418,0.720069002,0.072462329,0.302170782,0.976144493,0.888206674,0.462165995,0.387882971,0.768824754,0
FI,1984.25,0.819255769,0.820782036,0.81981881,0.395000809,0.551253014,0.232826896,0.338233746,0.417101092,0.349264786,0.761298301,0
FI,1984.5,0.253003612,0.046028889,0.89919353,0.277074265,0.50235766,0.800048961,0.672332284,0.082818495,0.365828626,0.821752561,0
FI,1984.75,0.17581146,0.086579052,0.585470878,0.626553208,0.351319246,0.231884711,0.56973809,0.549120426,0.60755571,0.596639638,0
FI,1985,0.054425027,0.015513029,0.722941934,0.717966161,0.861626002,0.488213,0.275467224,0.562294177,0.170619231,0.508741899,0
FI,1985.25,0.445008666,0.8123138,0.541360222,0.395161628,0.869629779,0.351099106,0.626673306,0.502702247,0.62914054,0.424114276,0
FI,1985.5,0.84933801,0.585178023,0.942527261,0.706672326,0.483940557,0.767275835,0.502157939,0.066441303,0.543972666,0.438604539,0
FI,1985.75,0.12918501,0.221433195,0.760367183,0.648670395,0.764319553,0.842348326,0.744336679,0.627994596,0.861522651,0.613290828,0
FI,1986,0.405214623,0.695945197,0.053621384,0.04069178,0.988327957,0.468323702,0.228555117,0.75885256,0.796039283,0.445888887,0
FI,1986.25,0.862983693,0.916035576,0.377114038,0.871077004,0.526542046,0.660815186,0.855526227,0.761498053,0.524816863,0.572140007,0
FI,1986.5,0.078665322,0.191768732,0.594547393,0.673934868,0.44839776,0.351424523,0.949678366,0.638304941,0.333579773,0.373482781,0
FI,1986.75,0.884982435,0.024876673,0.361598032,0.716106645,0.488680428,0.934804127,0.972817016,0.763873494,0.586705791,0.85516595,0
FI,1987,0.839058962,0.838119485,0.259551133,0.411522318,0.822001006,0.428990853,0.336752029,0.74510876,0.828701148,0.246910755,0
FI,1987.25,0.275123942,0.489765254,0.750330231,0.386630385,0.42970451,0.691651532,0.047745624,0.062513622,0.356828385,0.476617967,0
FI,1987.5,0.064479546,0.012054453,0.071542568,0.031179762,0.163058424,0.648917004,0.594811334,0.599573369,0.58875382,0.558601474,0
FI,1987.75,0.716053226,0.458292829,0.434279685,0.370829355,0.898506097,0.062982641,0.880308231,0.364155758,0.684498151,0.537693153,0
FI,1988,0.09129631,0.022819728,0.262818807,0.847345354,0.005807324,0.531790208,0.231229288,0.646677157,0.990131815,0.349800033,0
FI,1988.25,0.659922147,0.021742684,0.041029486,0.387666284,0.01022613,0.600456607,0.250649728,0.620661259,0.751536418,0.150058747,0
FI,1988.5,0.50354271,0.777199176,0.332525582,0.268268777,0.224057372,0.585362406,0.577237987,0.749549162,0.25341044,0.056527036,0
FI,1988.75,0.736876598,0.096504166,0.808551969,0.857554044,0.5949782,0.412586818,0.040866773,0.093565033,0.776502879,0.337907337,0
FI,1989,0.315442315,0.749014757,0.219008396,0.703865619,0.393793432,0.387672365,0.321848893,0.417882115,0.139965625,0.207568466,0
FI,1989.25,0.808808883,0.075739364,0.468280089,0.20772036,0.714973453,0.366786504,0.670737816,0.468718811,0.940423494,0.082816939,0
FI,1989.5,0.453171424,0.682585774,0.629253001,0.187657646,0.724824957,0.852278698,0.204477092,0.025211817,0.059605982,0.460486576,0
FI,1989.75,0.856070737,0.336073201,0.044641953,0.660236541,0.555976139,0.35472786,0.56351155,0.635889115,0.33851575,0.088019067,0
FI,1990,0.528462411,0.791247316,0.274024575,0.592617066,0.393373834,0.833912572,0.723648763,0.301383034,0.084942065,0.700892186,0
FI,1990.25,0.335934017,0.559297415,0.432812999,0.371662361,0.955543338,0.912951008,0.366219769,0.677013564,0.830559878,0.312765816,0
FI,1990.5,0.508633009,0.887483938,0.101612708,0.711890741,0.090202793,0.385711971,0.701720082,0.33385949,0.354610934,0.380428493,0
FI,1990.75,0.997486907,0.303700037,0.374112716,0.093076748,0.144732864,0.731367234,0.201753096,0.758983274,0.320510254,0.34123978,0
FI,1991,0.253236288,0.689971498,0.136000783,0.339053085,0.448614317,0.114608057,0.409597928,0.139806543,0.14479596,0.931555375,0
FI,1991.25,0.78313297,0.741544462,0.260002703,0.181390123,0.356882947,0.247562166,0.593994649,0.251703701,0.412583859,0.830185261,0
FI,1991.5,0.080117215,0.877385746,0.590338148,0.375188134,0.615557902,0.885548448,0.927404527,0.730837303,0.413550696,0.89403065,1
FI,1991.75,0.402179722,0.916508865,0.319726731,0.361601712,0.37001507,0.229096774,0.133525052,0.764040419,0.71986144,0.517991006,1
FI,1992,0.0017839,0.91445135,0.132784436,0.784114622,0.583835675,0.828816154,0.327933594,0.295547231,0.534022152,0.338146622,1
FI,1992.25,0.949074939,0.818434102,0.852841793,0.419141059,0.577519878,0.462084005,0.834949877,0.311151535,0.649358941,0.527409598,1
FI,1992.5,0.048131463,0.399961049,0.642646229,0.31556945,0.000769315,0.751254053,0.106516057,0.843600901,0.5350391,0.349295601,1
FI,1992.75,0.229955166,0.474458365,0.076867773,0.245535205,0.604665283,0.097212884,0.406282694,0.524112779,0.834700247,0.637963721,1
FI,1993,0.181110195,0.842648203,0.280716862,0.073279468,0.024601158,0.052930369,0.432183307,0.579551042,0.118625414,0.708754895,1
FI,1993.25,0.709096676,0.007595173,0.511893628,0.287567475,0.30894014,0.656003738,0.540323347,0.632417147,0.548353053,0.175073622,1
FI,1993.5,0.190736163,0.997939841,0.129047142,0.181496968,0.279223081,0.874514529,0.009144747,0.425945721,0.82157153,0.123453229,1
FI,1993.75,0.765896677,0.645104104,0.413236757,0.451008027,0.763475807,0.776012173,0.745845362,0.187575761,0.963732608,0.412244757,1
FI,1994,0.399262758,0.585730916,0.516811514,0.749926395,0.404026437,0.966309035,0.912853166,0.780932404,0.569784158,0.716069905,1
